OrderID,DateTime,Shift,DayType,DayOfWeek,PartySize,Category,MenuItem,ItemPrice,ItemQty,Factor
12790,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,2,Chicken specials,chicken tikka masala,18.0,1,0.7524752475247525
12791,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,2,Desserts,rasmalai,6.0,1,0.7524752475247525
12792,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,2,Vegetable specials,sarson ka saag,15.0,1,0.7524752475247525
12793,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,2,Desserts,gulab jamun,6.0,1,0.7524752475247525
12794,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,2,Vegetable specials,kadhai paneer,16.0,1,0.7524752475247525
12795,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,1,Breads,onion kulcha,5.0,2,0.7524752475247525
12796,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,1,Rice specials,rice,5.0,1,0.7524752475247525
12797,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,1,Breads,tandoori roti,2.75,1,0.7524752475247525
12798,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,1,Breads,naan,2.75,4,0.7524752475247525
12799,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,1,Vegetable specials,kadhai paneer,16.0,2,0.7524752475247525
12800,2019-05-08 20:30:00,Dinner,Weekend,Wednesday,1,Breads,garlic naan,3.5,2,0.7524752475247525
12801,2019-05-09 11:30:00,Lunch,Weekday,Thursday,4,Starter,gobi manchurian,14.0,1,0.7392739273927392
12802,2019-05-09 11:30:00,Lunch,Weekday,Thursday,4,Starter,flatbread,11.0,1,0.7392739273927392
12803,2019-05-09 11:30:00,Lunch,Weekday,Thursday,4,Vegetable specials,sarson ka saag,15.0,1,0.7392739273927392
12804,2019-05-09 11:30:00,Lunch,Weekday,Thursday,4,Vegetable specials,curry vindaloo,16.0,1,0.7392739273927392
12805,2019-05-09 11:30:00,Lunch,Weekday,Thursday,4,Breads,garlic naan,3.5,2,0.7392739273927392
12806,2019-05-09 11:30:00,Lunch,Weekday,Thursday,4,Breads,naan,2.75,2,0.7392739273927392
12807,2019-05-09 11:40:00,Lunch,Weekday,Thursday,3,Starter,spicy chicken wings,14.0,1,0.7392739273927392
12808,2019-05-09 11:40:00,Lunch,Weekday,Thursday,3,Starter,chicken triangles,14.0,1,0.7392739273927392
12809,2019-05-09 11:40:00,Lunch,Weekday,Thursday,3,Chicken specials,chicken korma,18.0,1,0.7392739273927392
12810,2019-05-09 11:40:00,Lunch,Weekday,Thursday,3,Rice specials,chicken biryani,19.0,1,0.7392739273927392
12811,2019-05-09 11:40:00,Lunch,Weekday,Thursday,3,Breads,onion kulcha,5.0,2,0.7392739273927392
12812,2019-05-09 11:50:00,Lunch,Weekday,Thursday,2,Chicken specials,chicken tikka masala,18.0,1,0.7392739273927392
12813,2019-05-09 11:50:00,Lunch,Weekday,Thursday,2,Breads,garlic naan,3.5,2,0.7392739273927392
12814,2019-05-09 11:50:00,Lunch,Weekday,Thursday,2,Desserts,gulab jamun,6.0,1,0.7392739273927392
12815,2019-05-09 11:50:00,Lunch,Weekday,Thursday,2,Desserts,malpua,8.0,1,0.7392739273927392
12816,2019-05-09 11:50:00,Lunch,Weekday,Thursday,1,Starter,chicken triangles,14.0,2,0.7392739273927392
12817,2019-05-09 11:50:00,Lunch,Weekday,Thursday,1,Chicken specials,chicken korma,18.0,1,0.7392739273927392
12818,2019-05-09 11:50:00,Lunch,Weekday,Thursday,1,Rice specials,chicken biryani,19.0,2,0.7392739273927392
12819,2019-05-09 11:50:00,Lunch,Weekday,Thursday,1,Breads,onion kulcha,5.0,2,0.7392739273927392
12820,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Starter,vegetable samosa,11.0,1,0.7392739273927392
12821,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Starter,chaat papri,11.0,2,0.7392739273927392
12822,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Vegetable specials,baingan bartha,16.0,1,0.7392739273927392
12823,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Vegetable specials,malai kofta curry,16.0,2,0.7392739273927392
12824,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Chicken specials,chicken saag,18.0,1,0.7392739273927392
12825,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Rice specials,rice,5.0,1,0.7392739273927392
12826,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Breads,garlic naan,3.5,2,0.7392739273927392
12827,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Breads,tandoori roti,2.75,2,0.7392739273927392
12828,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Desserts,gulab jamun,6.0,1,0.7392739273927392
12829,2019-05-09 12:05:00,Lunch,Weekday,Thursday,5,Desserts,carrot halwa,7.0,1,0.7392739273927392
12830,2019-05-09 12:10:00,Lunch,Weekday,Thursday,2,Vegetable specials,kadhai paneer,16.0,1,0.7392739273927392
12831,2019-05-09 12:10:00,Lunch,Weekday,Thursday,2,Lamb specialties,lamb karahi,19.0,1,0.7392739273927392
12832,2019-05-09 12:10:00,Lunch,Weekday,Thursday,2,Breads,aloo paratha,5.0,1,0.7392739273927392
12833,2019-05-09 12:10:00,Lunch,Weekday,Thursday,2,Breads,garlic naan,3.5,1,0.7392739273927392
12834,2019-05-09 12:10:00,Lunch,Weekday,Thursday,2,Desserts,rasmalai,6.0,1,0.7392739273927392
12835,2019-05-09 12:10:00,Lunch,Weekday,Thursday,1,Vegetable specials,malai kofta curry,16.0,2,0.7392739273927392
12836,2019-05-09 12:10:00,Lunch,Weekday,Thursday,1,Chicken specials,chicken saag,18.0,2,0.7392739273927392
12837,2019-05-09 12:10:00,Lunch,Weekday,Thursday,1,Rice specials,rice,5.0,2,0.7392739273927392
12838,2019-05-09 12:10:00,Lunch,Weekday,Thursday,1,Breads,garlic naan,3.5,2,0.7392739273927392
12839,2019-05-09 12:10:00,Lunch,Weekday,Thursday,1,Breads,tandoori roti,2.75,1,0.7392739273927392
12840,2019-05-09 12:20:00,Lunch,Weekday,Thursday,3,Starter,vegetable pakora,11.0,1,0.7392739273927392
12841,2019-05-09 12:20:00,Lunch,Weekday,Thursday,3,Starter,hara bhara kebabs,16.0,1,0.7392739273927392
12842,2019-05-09 12:20:00,Lunch,Weekday,Thursday,3,Vegetable specials,shahi paneer korma,16.0,1,0.7392739273927392
12843,2019-05-09 12:20:00,Lunch,Weekday,Thursday,3,Vegetable specials,yellow dal fry,15.0,1,0.7392739273927392
12844,2019-05-09 12:20:00,Lunch,Weekday,Thursday,3,Rice specials,rice,5.0,1,0.7392739273927392
12845,2019-05-09 12:20:00,Lunch,Weekday,Thursday,3,Breads,onion kulcha,5.0,1,0.7392739273927392
12846,2019-05-09 12:20:00,Lunch,Weekday,Thursday,3,Breads,garlic naan,3.5,1,0.7392739273927392
12847,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Vegetable specials,fish korma,16.0,1,0.7392739273927392
12848,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Vegetable specials,kadhai paneer,16.0,1,0.7392739273927392
12849,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Chicken specials,coconut chicken curry,18.0,1,0.7392739273927392
12850,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Chicken specials,butter chicken,18.0,1,0.7392739273927392
12851,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Breads,paratha,5.0,2,0.7392739273927392
12852,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Breads,naan,2.75,2,0.7392739273927392
12853,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Breads,tandoori roti,2.75,1,0.7392739273927392
12854,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Desserts,rasmalai,6.0,2,0.7392739273927392
12855,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Desserts,gulab jamun,6.0,1,0.7392739273927392
12856,2019-05-09 12:30:00,Lunch,Weekday,Thursday,4,Desserts,carrot halwa,7.0,1,0.7392739273927392
12857,2019-05-09 12:30:00,Lunch,Weekday,Thursday,1,Vegetable specials,kadhai paneer,16.0,2,0.7392739273927392
12858,2019-05-09 12:30:00,Lunch,Weekday,Thursday,1,Chicken specials,coconut chicken curry,18.0,1,0.7392739273927392
12859,2019-05-09 12:30:00,Lunch,Weekday,Thursday,1,Chicken specials,butter chicken,18.0,2,0.7392739273927392
12860,2019-05-09 12:30:00,Lunch,Weekday,Thursday,1,Breads,paratha,5.0,3,0.7392739273927392
12861,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Starter,indian fish pakoras,14.0,2,0.7392739273927392
12862,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Starter,shrimp,15.0,2,0.7392739273927392
12863,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Seafood specialties,bhindi do piazza,19.0,1,0.7392739273927392
12864,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Seafood specialties,fish curry,19.0,2,0.7392739273927392
12865,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Rice specials,rice,5.0,1,0.7392739273927392
12866,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Breads,garlic naan,3.5,2,0.7392739273927392
12867,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Breads,naan,2.75,1,0.7392739273927392
12868,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Desserts,malpua,8.0,1,0.7392739273927392
12869,2019-05-09 18:30:00,Dinner,Weekday,Thursday,3,Desserts,kheer,7.0,2,0.7392739273927392
12870,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Starter,gobi manchurian,14.0,2,0.7392739273927392
12871,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Starter,flatbread,11.0,2,0.7392739273927392
12872,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Starter,crispy chicken sliders,15.0,1,0.7392739273927392
12873,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Starter,spicy chicken bites,14.0,1,0.7392739273927392
12874,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Vegetable specials,sarson ka saag,15.0,1,0.7392739273927392
12875,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Vegetable specials,curry vindaloo,16.0,1,0.7392739273927392
12876,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Vegetable specials,baingan bartha,16.0,1,0.7392739273927392
12877,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Chicken specials,chicken tikka masala,18.0,1,0.7392739273927392
12878,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Chicken specials,butter chicken,18.0,1,0.7392739273927392
12879,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Rice specials,chicken rice bowl,18.0,2,0.7392739273927392
12880,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Breads,onion kulcha,5.0,1,0.7392739273927392
12881,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Breads,spinach naan,6.0,1,0.7392739273927392
12882,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Breads,garlic naan,3.5,3,0.7392739273927392
12883,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Breads,tandoori roti,2.75,2,0.7392739273927392
12884,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Desserts,rasmalai,6.0,1,0.7392739273927392
12885,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Desserts,kheer,7.0,1,0.7392739273927392
12886,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Desserts,gulab jamun,6.0,2,0.7392739273927392
12887,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Desserts,malpua,8.0,1,0.7392739273927392
12888,2019-05-09 19:00:00,Dinner,Weekday,Thursday,5,Desserts,carrot halwa,7.0,1,0.7392739273927392
12889,2019-05-09 20:30:00,Dinner,Weekday,Thursday,2,Starter,vegetable pakora,11.0,1,0.7392739273927392
12890,2019-05-09 20:30:00,Dinner,Weekday,Thursday,2,Chicken specials,butter chicken,18.0,1,0.7392739273927392
12891,2019-05-09 20:30:00,Dinner,Weekday,Thursday,2,Seafood specialties,fish curry,19.0,1,0.7392739273927392
12892,2019-05-09 20:30:00,Dinner,Weekday,Thursday,2,Rice specials,rice,5.0,1,0.7392739273927392
12893,2019-05-09 20:30:00,Dinner,Weekday,Thursday,2,Breads,garlic naan,3.5,2,0.7392739273927392
12894,2019-05-09 20:30:00,Dinner,Weekday,Thursday,2,Breads,naan,2.75,1,0.7392739273927392
12895,2019-05-09 20:30:00,Dinner,Weekday,Thursday,1,Starter,vegetable pakora,11.0,2,0.7392739273927392
12896,2019-05-09 20:30:00,Dinner,Weekday,Thursday,1,Chicken specials,butter chicken,18.0,3,0.7392739273927392
12897,2019-05-09 20:30:00,Dinner,Weekday,Thursday,1,Seafood specialties,fish curry,19.0,2,0.7392739273927392
12898,2019-05-09 20:30:00,Dinner,Weekday,Thursday,1,Rice specials,rice,5.0,1,0.7392739273927392
12899,2019-05-09 20:30:00,Dinner,Weekday,Thursday,1,Breads,garlic naan,3.5,2,0.7392739273927392
12900,2019-05-09 20:30:00,Dinner,Weekday,Thursday,1,Breads,naan,2.75,4,0.7392739273927392
12901,2019-05-10 11:30:00,Lunch,Weekday,Friday,4,Starter,gobi manchurian,14.0,1,0.8712871287128713
12902,2019-05-10 11:30:00,Lunch,Weekday,Friday,4,Starter,flatbread,11.0,1,0.8712871287128713
12903,2019-05-10 11:30:00,Lunch,Weekday,Friday,4,Vegetable specials,sarson ka saag,15.0,1,0.8712871287128713
12904,2019-05-10 11:30:00,Lunch,Weekday,Friday,4,Vegetable specials,curry vindaloo,16.0,1,0.8712871287128713
12905,2019-05-10 11:30:00,Lunch,Weekday,Friday,4,Breads,garlic naan,3.5,2,0.8712871287128713
12906,2019-05-10 11:30:00,Lunch,Weekday,Friday,4,Breads,naan,2.75,2,0.8712871287128713
12907,2019-05-10 11:40:00,Lunch,Weekday,Friday,3,Starter,spicy chicken wings,14.0,1,0.8712871287128713
12908,2019-05-10 11:40:00,Lunch,Weekday,Friday,3,Starter,chicken triangles,14.0,1,0.8712871287128713
12909,2019-05-10 11:40:00,Lunch,Weekday,Friday,3,Chicken specials,chicken korma,18.0,1,0.8712871287128713
12910,2019-05-10 11:40:00,Lunch,Weekday,Friday,3,Rice specials,chicken biryani,19.0,1,0.8712871287128713
12911,2019-05-10 11:40:00,Lunch,Weekday,Friday,3,Breads,onion kulcha,5.0,2,0.8712871287128713
12912,2019-05-10 11:50:00,Lunch,Weekday,Friday,2,Chicken specials,chicken tikka masala,18.0,1,0.8712871287128713
12913,2019-05-10 11:50:00,Lunch,Weekday,Friday,2,Breads,garlic naan,3.5,2,0.8712871287128713
12914,2019-05-10 11:50:00,Lunch,Weekday,Friday,2,Desserts,gulab jamun,6.0,1,0.8712871287128713
12915,2019-05-10 11:50:00,Lunch,Weekday,Friday,2,Desserts,malpua,8.0,1,0.8712871287128713
12916,2019-05-10 11:50:00,Lunch,Weekday,Friday,1,Starter,chicken triangles,14.0,2,0.8712871287128713
12917,2019-05-10 11:50:00,Lunch,Weekday,Friday,1,Chicken specials,chicken korma,18.0,1,0.8712871287128713
12918,2019-05-10 11:50:00,Lunch,Weekday,Friday,1,Rice specials,chicken biryani,19.0,2,0.8712871287128713
12919,2019-05-10 11:50:00,Lunch,Weekday,Friday,1,Breads,onion kulcha,5.0,2,0.8712871287128713
12920,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Starter,vegetable samosa,11.0,1,0.8712871287128713
12921,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Starter,chaat papri,11.0,2,0.8712871287128713
12922,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Vegetable specials,baingan bartha,16.0,1,0.8712871287128713
12923,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Vegetable specials,malai kofta curry,16.0,2,0.8712871287128713
12924,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Chicken specials,chicken saag,18.0,1,0.8712871287128713
12925,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Rice specials,rice,5.0,1,0.8712871287128713
12926,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Breads,garlic naan,3.5,2,0.8712871287128713
12927,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Breads,tandoori roti,2.75,2,0.8712871287128713
12928,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Desserts,gulab jamun,6.0,1,0.8712871287128713
12929,2019-05-10 12:05:00,Lunch,Weekday,Friday,5,Desserts,carrot halwa,7.0,1,0.8712871287128713
12930,2019-05-10 12:10:00,Lunch,Weekday,Friday,2,Vegetable specials,kadhai paneer,16.0,1,0.8712871287128713
12931,2019-05-10 12:10:00,Lunch,Weekday,Friday,2,Lamb specialties,lamb karahi,19.0,1,0.8712871287128713
12932,2019-05-10 12:10:00,Lunch,Weekday,Friday,2,Breads,aloo paratha,5.0,1,0.8712871287128713
12933,2019-05-10 12:10:00,Lunch,Weekday,Friday,2,Breads,garlic naan,3.5,1,0.8712871287128713
12934,2019-05-10 12:10:00,Lunch,Weekday,Friday,2,Desserts,rasmalai,6.0,1,0.8712871287128713
12935,2019-05-10 12:10:00,Lunch,Weekday,Friday,1,Vegetable specials,malai kofta curry,16.0,2,0.8712871287128713
12936,2019-05-10 12:10:00,Lunch,Weekday,Friday,1,Chicken specials,chicken saag,18.0,2,0.8712871287128713
12937,2019-05-10 12:10:00,Lunch,Weekday,Friday,1,Rice specials,rice,5.0,2,0.8712871287128713
12938,2019-05-10 12:10:00,Lunch,Weekday,Friday,1,Breads,garlic naan,3.5,2,0.8712871287128713
12939,2019-05-10 12:10:00,Lunch,Weekday,Friday,1,Breads,tandoori roti,2.75,1,0.8712871287128713
12940,2019-05-10 12:20:00,Lunch,Weekday,Friday,3,Starter,vegetable pakora,11.0,1,0.8712871287128713
12941,2019-05-10 12:20:00,Lunch,Weekday,Friday,3,Starter,hara bhara kebabs,16.0,1,0.8712871287128713
12942,2019-05-10 12:20:00,Lunch,Weekday,Friday,3,Vegetable specials,shahi paneer korma,16.0,1,0.8712871287128713
12943,2019-05-10 12:20:00,Lunch,Weekday,Friday,3,Vegetable specials,yellow dal fry,15.0,1,0.8712871287128713
12944,2019-05-10 12:20:00,Lunch,Weekday,Friday,3,Rice specials,rice,5.0,1,0.8712871287128713
12945,2019-05-10 12:20:00,Lunch,Weekday,Friday,3,Breads,onion kulcha,5.0,1,0.8712871287128713
12946,2019-05-10 12:20:00,Lunch,Weekday,Friday,3,Breads,garlic naan,3.5,1,0.8712871287128713
12947,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Vegetable specials,fish korma,16.0,1,0.8712871287128713
12948,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Vegetable specials,kadhai paneer,16.0,1,0.8712871287128713
12949,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Chicken specials,coconut chicken curry,18.0,1,0.8712871287128713
12950,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Chicken specials,butter chicken,18.0,1,0.8712871287128713
12951,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Breads,paratha,5.0,2,0.8712871287128713
12952,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Breads,naan,2.75,2,0.8712871287128713
12953,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Breads,tandoori roti,2.75,1,0.8712871287128713
12954,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Desserts,rasmalai,6.0,2,0.8712871287128713
12955,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Desserts,gulab jamun,6.0,1,0.8712871287128713
12956,2019-05-10 12:30:00,Lunch,Weekday,Friday,4,Desserts,carrot halwa,7.0,1,0.8712871287128713
12957,2019-05-10 12:30:00,Lunch,Weekday,Friday,1,Vegetable specials,kadhai paneer,16.0,2,0.8712871287128713
12958,2019-05-10 12:30:00,Lunch,Weekday,Friday,1,Chicken specials,coconut chicken curry,18.0,1,0.8712871287128713
12959,2019-05-10 12:30:00,Lunch,Weekday,Friday,1,Chicken specials,butter chicken,18.0,2,0.8712871287128713
12960,2019-05-10 12:30:00,Lunch,Weekday,Friday,1,Breads,paratha,5.0,3,0.8712871287128713
12961,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Starter,indian fish pakoras,14.0,2,0.8712871287128713
12962,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Starter,shrimp,15.0,2,0.8712871287128713
12963,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Seafood specialties,bhindi do piazza,19.0,1,0.8712871287128713
12964,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Seafood specialties,fish curry,19.0,2,0.8712871287128713
12965,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Rice specials,rice,5.0,1,0.8712871287128713
12966,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Breads,garlic naan,3.5,2,0.8712871287128713
12967,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Breads,naan,2.75,1,0.8712871287128713
12968,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Desserts,malpua,8.0,1,0.8712871287128713
12969,2019-05-10 18:30:00,Dinner,Weekday,Friday,3,Desserts,kheer,7.0,2,0.8712871287128713
12970,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Starter,gobi manchurian,14.0,2,0.8712871287128713
12971,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Starter,flatbread,11.0,2,0.8712871287128713
12972,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Starter,crispy chicken sliders,15.0,1,0.8712871287128713
12973,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Starter,spicy chicken bites,14.0,1,0.8712871287128713
12974,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Vegetable specials,sarson ka saag,15.0,1,0.8712871287128713
12975,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Vegetable specials,curry vindaloo,16.0,1,0.8712871287128713
12976,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Vegetable specials,baingan bartha,16.0,1,0.8712871287128713
12977,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Chicken specials,chicken tikka masala,18.0,1,0.8712871287128713
12978,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Chicken specials,butter chicken,18.0,1,0.8712871287128713
12979,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Rice specials,chicken rice bowl,18.0,2,0.8712871287128713
12980,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Breads,onion kulcha,5.0,1,0.8712871287128713
12981,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Breads,spinach naan,6.0,1,0.8712871287128713
12982,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Breads,garlic naan,3.5,3,0.8712871287128713
12983,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Breads,tandoori roti,2.75,2,0.8712871287128713
12984,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Desserts,rasmalai,6.0,1,0.8712871287128713
12985,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Desserts,kheer,7.0,1,0.8712871287128713
12986,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Desserts,gulab jamun,6.0,2,0.8712871287128713
12987,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Desserts,malpua,8.0,1,0.8712871287128713
12988,2019-05-10 19:00:00,Dinner,Weekday,Friday,5,Desserts,carrot halwa,7.0,1,0.8712871287128713
12989,2019-05-10 20:30:00,Dinner,Weekday,Friday,2,Starter,vegetable pakora,11.0,1,0.8712871287128713
12990,2019-05-10 20:30:00,Dinner,Weekday,Friday,2,Chicken specials,butter chicken,18.0,1,0.8712871287128713
12991,2019-05-10 20:30:00,Dinner,Weekday,Friday,2,Seafood specialties,fish curry,19.0,1,0.8712871287128713
12992,2019-05-10 20:30:00,Dinner,Weekday,Friday,2,Rice specials,rice,5.0,1,0.8712871287128713
12993,2019-05-10 20:30:00,Dinner,Weekday,Friday,2,Breads,garlic naan,3.5,2,0.8712871287128713
12994,2019-05-10 20:30:00,Dinner,Weekday,Friday,2,Breads,naan,2.75,1,0.8712871287128713
12995,2019-05-10 20:30:00,Dinner,Weekday,Friday,1,Starter,vegetable pakora,11.0,2,0.8712871287128713
12996,2019-05-10 20:30:00,Dinner,Weekday,Friday,1,Chicken specials,butter chicken,18.0,3,0.8712871287128713
12997,2019-05-10 20:30:00,Dinner,Weekday,Friday,1,Seafood specialties,fish curry,19.0,2,0.8712871287128713
12998,2019-05-10 20:30:00,Dinner,Weekday,Friday,1,Rice specials,rice,5.0,1,0.8712871287128713
12999,2019-05-10 20:30:00,Dinner,Weekday,Friday,1,Breads,garlic naan,3.5,2,0.8712871287128713
13000,2019-05-10 20:30:00,Dinner,Weekday,Friday,1,Breads,naan,2.75,4,0.8712871287128713
13001,2019-05-11 11:30:00,Lunch,Weekend,Saturday,3,Breads,onion kulcha,5.0,1,0.9636963696369637
13002,2019-05-11 11:30:00,Lunch,Weekend,Saturday,3,Rice specials,rice,5.0,1,0.9636963696369637
13003,2019-05-11 11:30:00,Lunch,Weekend,Saturday,3,Starter,flatbread,11.0,2,0.9636963696369637
13004,2019-05-11 11:30:00,Lunch,Weekend,Saturday,3,Chicken specials,chicken tikka masala,18.0,1,0.9636963696369637
13005,2019-05-11 11:30:00,Lunch,Weekend,Saturday,3,Vegetable specials,shahi paneer korma,16.0,1,0.9636963696369637
